no_ste;no_unit_cond;cd_emp;no_int_clg;dte_hre_crea;dte_hre_modif;aut_modif;typ_unit;qte;cd_lot;no_ext_unit_cond;cd_art;ind_pr_art;des_art_a;nrm_art_a;nrm_art_b;cd_art;des_art_a;ind_pr_art;cd_serie;dte_hre_crea;dte_hre_modif;dte_hre_entree;cpt_bnliv;cpt_bn_liv;no_ligne
1;2167518;ZF;457205;20/01/2022 07:26;25/01/2022 11:42;FAI;C;8;OF34619;2167518;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647392;20/01/2022 07:20;20/01/2022 07:20;20/01/2022 07:26;;70072;101
1;2167518;ZF;457205;20/01/2022 07:26;25/01/2022 11:42;FAI;C;8;OF34619;2167518;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647393;20/01/2022 07:21;20/01/2022 07:21;20/01/2022 07:26;;70072;101
1;2167518;ZF;457205;20/01/2022 07:26;25/01/2022 11:42;FAI;C;8;OF34619;2167518;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647394;20/01/2022 07:23;20/01/2022 07:23;20/01/2022 07:26;;70072;101
1;2167518;ZF;457205;20/01/2022 07:26;25/01/2022 11:42;FAI;C;8;OF34619;2167518;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647395;20/01/2022 07:26;20/01/2022 07:26;20/01/2022 07:26;;70072;101
1;2167518;ZF;457205;20/01/2022 07:26;25/01/2022 11:42;FAI;C;8;OF34619;2167518;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647396;20/01/2022 07:26;20/01/2022 07:26;20/01/2022 07:26;;70072;101
1;2167517;ZF;;20/01/2022 07:31;20/01/2022 07:31;CFO;C;8;OF34627;2167517;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183042;20/01/2022 07:10;20/01/2022 07:10;20/01/2022 07:31;;;104
1;2167517;ZF;;20/01/2022 07:31;20/01/2022 07:31;CFO;C;8;OF34627;2167517;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183041;20/01/2022 07:06;20/01/2022 07:06;20/01/2022 07:31;;;104
1;2167517;ZF;;20/01/2022 07:31;20/01/2022 07:31;CFO;C;8;OF34627;2167517;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183040;20/01/2022 07:07;20/01/2022 07:07;20/01/2022 07:31;;;104
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647382;20/01/2022 06:59;20/01/2022 06:59;20/01/2022 07:06;;70072;101
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647383;20/01/2022 06:59;20/01/2022 06:59;20/01/2022 07:06;;70072;101
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647384;20/01/2022 07:00;20/01/2022 07:00;20/01/2022 07:06;;70072;101
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647385;20/01/2022 07:01;20/01/2022 07:01;20/01/2022 07:06;;70072;101
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647386;20/01/2022 07:02;20/01/2022 07:02;20/01/2022 07:06;;70072;101
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647388;20/01/2022 07:06;20/01/2022 07:06;20/01/2022 07:06;;70072;101
1;2167517;ZF;;20/01/2022 07:31;20/01/2022 07:31;CFO;C;8;OF34627;2167517;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183037;20/01/2022 06:50;20/01/2022 06:50;20/01/2022 07:31;;;104
1;2167517;ZF;;20/01/2022 07:31;20/01/2022 07:31;CFO;C;8;OF34627;2167517;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183038;20/01/2022 06:50;20/01/2022 06:50;20/01/2022 07:31;;;104
1;2167517;ZF;;20/01/2022 07:31;20/01/2022 07:31;CFO;C;8;OF34627;2167517;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183039;20/01/2022 06:52;20/01/2022 06:52;20/01/2022 07:31;;;104
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183034;20/01/2022 06:46;20/01/2022 06:46;20/01/2022 06:46;;;104
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183035;20/01/2022 06:46;20/01/2022 06:46;20/01/2022 06:46;;;104
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183036;20/01/2022 06:46;20/01/2022 06:46;20/01/2022 06:46;;;104
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647380;20/01/2022 06:37;20/01/2022 06:37;20/01/2022 07:06;;70072;101
1;2167516;ZF;457204;20/01/2022 07:06;25/01/2022 11:42;FAI;C;8;OF34619;2167516;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647381;20/01/2022 06:39;20/01/2022 06:39;20/01/2022 07:06;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647372;20/01/2022 06:23;20/01/2022 06:23;20/01/2022 06:35;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647373;20/01/2022 06:24;20/01/2022 06:24;20/01/2022 06:35;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647374;20/01/2022 06:26;20/01/2022 06:26;20/01/2022 06:35;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647375;20/01/2022 06:28;20/01/2022 06:28;20/01/2022 06:35;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647376;20/01/2022 06:29;20/01/2022 06:29;20/01/2022 06:35;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647377;20/01/2022 06:31;20/01/2022 06:31;20/01/2022 06:35;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647378;20/01/2022 06:33;20/01/2022 06:33;20/01/2022 06:35;;70072;101
1;2167515;ZF;457204;20/01/2022 06:35;25/01/2022 11:42;FAI;C;8;OF34619;2167515;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647379;20/01/2022 06:35;20/01/2022 06:35;20/01/2022 06:35;;70072;101
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183030;20/01/2022 06:19;20/01/2022 06:19;20/01/2022 06:46;;;104
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183031;20/01/2022 06:19;20/01/2022 06:19;20/01/2022 06:46;;;104
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183032;20/01/2022 06:20;20/01/2022 06:20;20/01/2022 06:46;;;104
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183033;20/01/2022 06:22;20/01/2022 06:22;20/01/2022 06:46;;;104
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647368;20/01/2022 06:14;20/01/2022 06:14;20/01/2022 06:18;;70072;101
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647369;20/01/2022 06:16;20/01/2022 06:16;20/01/2022 06:18;;70072;101
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647370;20/01/2022 06:17;20/01/2022 06:17;20/01/2022 06:18;;70072;101
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647371;20/01/2022 06:18;20/01/2022 06:18;20/01/2022 06:18;;70072;101
1;2167514;ZF;;20/01/2022 06:46;20/01/2022 06:46;CFO;C;8;OF34627;2167514;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183029;20/01/2022 06:11;20/01/2022 06:11;20/01/2022 06:46;;;104
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183028;20/01/2022 06:07;20/01/2022 06:07;20/01/2022 06:07;;;104
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647364;20/01/2022 05:30;20/01/2022 05:30;20/01/2022 06:18;;70072;101
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647365;20/01/2022 06:03;20/01/2022 06:03;20/01/2022 06:18;;70072;101
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647366;20/01/2022 06:04;20/01/2022 06:04;20/01/2022 06:18;;70072;101
1;2167513;ZF;457203;20/01/2022 06:18;25/01/2022 11:42;FAI;C;8;OF34619;2167513;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647367;20/01/2022 06:07;20/01/2022 06:07;20/01/2022 06:18;;70072;101
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647356;20/01/2022 05:17;20/01/2022 05:17;20/01/2022 05:23;;70072;101
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647357;20/01/2022 05:17;20/01/2022 05:17;20/01/2022 05:23;;70072;101
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647358;20/01/2022 05:18;20/01/2022 05:18;20/01/2022 05:23;;70072;101
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647359;20/01/2022 05:18;20/01/2022 05:18;20/01/2022 05:23;;70072;101
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647361;20/01/2022 05:19;20/01/2022 05:19;20/01/2022 05:23;;70072;101
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647362;20/01/2022 05:23;20/01/2022 05:23;20/01/2022 05:23;;70072;101
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183022;20/01/2022 05:12;20/01/2022 05:12;20/01/2022 06:07;;;104
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647353;20/01/2022 05:02;20/01/2022 05:02;20/01/2022 05:23;;70072;101
1;2167512;ZF;457203;20/01/2022 05:23;25/01/2022 11:42;FAI;C;8;OF34619;2167512;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647355;20/01/2022 05:03;20/01/2022 05:03;20/01/2022 05:23;;70072;101
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647351;20/01/2022 04:56;20/01/2022 04:56;20/01/2022 04:57;;70072;101
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647352;20/01/2022 04:57;20/01/2022 04:57;20/01/2022 04:57;;70072;101
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183017;20/01/2022 04:56;20/01/2022 04:56;20/01/2022 06:07;;;104
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647348;20/01/2022 04:55;20/01/2022 04:55;20/01/2022 04:57;;70072;101
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647349;20/01/2022 04:55;20/01/2022 04:55;20/01/2022 04:57;;70072;101
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183006;20/01/2022 04:24;20/01/2022 04:24;20/01/2022 06:07;;;104
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183008;20/01/2022 04:31;20/01/2022 04:31;20/01/2022 06:07;;;104
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183009;20/01/2022 04:31;20/01/2022 04:31;20/01/2022 06:07;;;104
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183010;20/01/2022 04:33;20/01/2022 04:33;20/01/2022 06:07;;;104
1;2167511;ZF;;20/01/2022 06:07;20/01/2022 06:07;CFO;C;8;OF34627;2167511;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183014;20/01/2022 04:47;20/01/2022 04:47;20/01/2022 06:07;;;104
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647345;20/01/2022 04:19;20/01/2022 04:19;20/01/2022 04:57;;70072;101
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647347;20/01/2022 04:20;20/01/2022 04:20;20/01/2022 04:57;;70072;101
1;2167504;ZF;;20/01/2022 04:18;20/01/2022 04:18;CFO;C;8;OF34627;2167504;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183002;20/01/2022 04:18;20/01/2022 04:18;20/01/2022 04:18;;;104
1;2167504;ZF;;20/01/2022 04:18;20/01/2022 04:18;CFO;C;8;OF34627;2167504;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183003;20/01/2022 04:18;20/01/2022 04:18;20/01/2022 04:18;;;104
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647343;20/01/2022 04:10;20/01/2022 04:10;20/01/2022 04:57;;70072;101
1;2167510;ZF;457202;20/01/2022 04:57;25/01/2022 11:42;FAI;C;8;OF34619;2167510;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647344;20/01/2022 04:11;20/01/2022 04:11;20/01/2022 04:57;;70072;101
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647341;20/01/2022 04:08;20/01/2022 04:08;20/01/2022 04:09;;70072;101
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647342;20/01/2022 04:09;20/01/2022 04:09;20/01/2022 04:09;;70072;101
1;2167504;ZF;;20/01/2022 04:18;20/01/2022 04:18;CFO;C;8;OF34627;2167504;10956B018;H;WANDLERGLOCKE 8HP95 Variante 093;;1 104 335 093;10956B018;WANDLERGLOCKE 8HP95 Variante 093;E;183000;20/01/2022 04:01;20/01/2022 04:01;20/01/2022 04:18;;;104
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647305;20/01/2022 03:44;20/01/2022 03:44;20/01/2022 04:09;;70072;101
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647336;20/01/2022 03:45;20/01/2022 03:45;20/01/2022 04:09;;70072;101
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647337;20/01/2022 03:46;20/01/2022 03:46;20/01/2022 04:09;;70072;101
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647338;20/01/2022 03:47;20/01/2022 03:47;20/01/2022 04:09;;70072;101
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647339;20/01/2022 03:48;20/01/2022 03:48;20/01/2022 04:09;;70072;101
1;2167509;ZF;457202;20/01/2022 04:09;25/01/2022 11:42;FAI;C;8;OF34619;2167509;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647340;20/01/2022 03:49;20/01/2022 03:49;20/01/2022 04:09;;70072;101
1;2167508;ZF;457202;20/01/2022 03:40;25/01/2022 11:42;FAI;C;8;OF34619;2167508;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647329;20/01/2022 03:36;20/01/2022 03:36;20/01/2022 03:40;;70072;101
1;2167508;ZF;457202;20/01/2022 03:40;25/01/2022 11:42;FAI;C;8;OF34619;2167508;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647331;20/01/2022 03:37;20/01/2022 03:37;20/01/2022 03:40;;70072;101
1;2167508;ZF;457202;20/01/2022 03:40;25/01/2022 11:42;FAI;C;8;OF34619;2167508;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647332;20/01/2022 03:38;20/01/2022 03:38;20/01/2022 03:40;;70072;101
1;2167508;ZF;457202;20/01/2022 03:40;25/01/2022 11:42;FAI;C;8;OF34619;2167508;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647333;20/01/2022 03:39;20/01/2022 03:39;20/01/2022 03:40;;70072;101
1;2167508;ZF;457202;20/01/2022 03:40;25/01/2022 11:42;FAI;C;8;OF34619;2167508;10954B021;e;WANDLERGLOCKE 8HP65 PL 65 V083;;1 103 335 083;10954B021;WANDLERGLOCKE 8HP65 PL 65 V083;e;647334;20/01/2022 03:40;20/01/2022 03:40;20/01/2022 03:40;;70072;101
